,,,-7.30000017E-3,-76.799996197E-3,,,,,-7.30000017E-3,-39.20000046E-3,
,,,-7.29600014E-3,-76.799996197E-3,,,,,-7.29600014E-3,-39.20000046E-3,
,,,-7.29200011E-3,-76.799996197E-3,,,,,-7.29200011E-3,-39.20000046E-3,
,,,-7.28800008E-3,-76.799996197E-3,,,,,-7.28800008E-3,-39.20000046E-3,
,,,-7.28400052E-3,-76.799996197E-3,,,,,-7.28400052E-3,-39.20000046E-3,
,,,-7.28000049E-3,-76.799996197E-3,,,,,-7.28000049E-3,-39.20000046E-3,
,,,-7.27600046E-3,-76.799996197E-3,,,,,-7.27600046E-3,-39.20000046E-3,
,,,-7.27200042E-3,-75.999997556E-3,,,,,-7.27200042E-3,-39.20000046E-3,
,,,-7.26800039E-3,-75.999997556E-3,,,,,-7.26800039E-3,-39.20000046E-3,
,,,-7.26400036E-3,-75.999997556E-3,,,,,-7.26400036E-3,-39.20000046E-3,
,,,-7.26000033E-3,-75.999997556E-3,,,,,-7.26000033E-3,-39.20000046E-3,
,,,-7.25600030E-3,-75.999997556E-3,,,,,-7.25600030E-3,-39.20000046E-3,
,,,-7.25200027E-3,-75.999997556E-3,,,,,-7.25200027E-3,-39.20000046E-3,
,,,-7.24800024E-3,-75.999997556E-3,,,,,-7.24800024E-3,-39.20000046E-3,
,,,-7.24400021E-3,-75.199998915E-3,,,,,-7.24400021E-3,-39.20000046E-3,
,,,-7.24000018E-3,-75.199998915E-3,,,,,-7.24000018E-3,-39.20000046E-3,
,,,-7.23600015E-3,-75.199998915E-3,,,,,-7.23600015E-3,-39.20000046E-3,
,,,-7.23200012E-3,-75.199998915E-3,,,,,-7.23200012E-3,-39.20000046E-3,
,,,-7.22800009E-3,-75.199998915E-3,,,,,-7.22800009E-3,-39.20000046E-3,
,,,-7.22400052E-3,-75.199998915E-3,,,,,-7.22400052E-3,-39.20000046E-3,
,,,-7.22000049E-3,-75.199998915E-3,,,,,-7.22000049E-3,-39.20000046E-3,
,,,-7.21600046E-3,-74.400000274E-3,,,,,-7.21600046E-3,-39.20000046E-3,
,,,-7.21200043E-3,-74.400000274E-3,,,,,-7.21200043E-3,-39.20000046E-3,
,,,-7.20800040E-3,-74.400000274E-3,,,,,-7.20800040E-3,-39.20000046E-3,
,,,-7.20400037E-3,-74.400000274E-3,,,,,-7.20400037E-3,-39.20000046E-3,
,,,-7.20000034E-3,-74.400000274E-3,,,,,-7.20000034E-3,-39.20000046E-3,
,,,-7.19600031E-3,-74.400000274E-3,,,,,-7.19600031E-3,-39.20000046E-3,
,,,-7.19200028E-3,-73.600001633E-3,,,,,-7.19200028E-3,-39.20000046E-3,
,,,-7.18800025E-3,-73.600001633E-3,,,,,-7.18800025E-3,-39.20000046E-3,
,,,-7.18400022E-3,-73.600001633E-3,,,,,-7.18400022E-3,-39.20000046E-3,
,,,-7.18000019E-3,-73.600001633E-3,,,,,-7.18000019E-3,-39.20000046E-3,
,,,-7.17600016E-3,-73.600001633E-3,,,,,-7.17600016E-3,-39.20000046E-3,
,,,-7.17200013E-3,-73.600001633E-3,,,,,-7.17200013E-3,-39.20000046E-3,
,,,-7.16800010E-3,-73.600001633E-3,,,,,-7.16800010E-3,-39.20000046E-3,
,,,-7.16400053E-3,-73.600001633E-3,,,,,-7.16400053E-3,-39.20000046E-3,
,,,-7.16000050E-3,-72.799995542E-3,,,,,-7.16000050E-3,-39.20000046E-3,
,,,-7.15600047E-3,-72.799995542E-3,,,,,-7.15600047E-3,-39.20000046E-3,
,,,-7.15200044E-3,-72.799995542E-3,,,,,-7.15200044E-3,-39.20000046E-3,
,,,-7.14800041E-3,-72.799995542E-3,,,,,-7.14800041E-3,-39.20000046E-3,
,,,-7.14400038E-3,-72.799995542E-3,,,,,-7.14400038E-3,-39.20000046E-3,
,,,-7.14000035E-3,-72.799995542E-3,,,,,-7.14000035E-3,-39.20000046E-3,
,,,-7.13600032E-3,-72.799995542E-3,,,,,-7.13600032E-3,-39.20000046E-3,
,,,-7.13200029E-3,-71.999996901E-3,,,,,-7.13200029E-3,-39.20000046E-3,
,,,-7.12800026E-3,-71.999996901E-3,,,,,-7.12800026E-3,-39.20000046E-3,
,,,-7.12400023E-3,-71.999996901E-3,,,,,-7.12400023E-3,-39.20000046E-3,
,,,-7.12000020E-3,-71.999996901E-3,,,,,-7.12000020E-3,-39.20000046E-3,
,,,-7.11600017E-3,-71.999996901E-3,,,,,-7.11600017E-3,-39.20000046E-3,
,,,-7.11200014E-3,-71.999996901E-3,,,,,-7.11200014E-3,-39.20000046E-3,
,,,-7.10800011E-3,-71.999996901E-3,,,,,-7.10800011E-3,-39.20000046E-3,
,,,-7.10400008E-3,-71.199998260E-3,,,,,-7.10400008E-3,-39.20000046E-3,
,,,-7.10000051E-3,-71.199998260E-3,,,,,-7.10000051E-3,-39.20000046E-3,
,,,-7.09600048E-3,-71.199998260E-3,,,,,-7.09600048E-3,-39.20000046E-3,
,,,-7.09200045E-3,-71.199998260E-3,,,,,-7.09200045E-3,-39.20000046E-3,
,,,-7.08800042E-3,-71.199998260E-3,,,,,-7.08800042E-3,-39.20000046E-3,
,,,-7.08400039E-3,-71.199998260E-3,,,,,-7.08400039E-3,-39.20000046E-3,
,,,-7.08000036E-3,-71.199998260E-3,,,,,-7.08000036E-3,-39.20000046E-3,
,,,-7.07600033E-3,-70.399999619E-3,,,,,-7.07600033E-3,-39.20000046E-3,
,,,-7.07200030E-3,-70.399999619E-3,,,,,-7.07200030E-3,-39.20000046E-3,
,,,-7.06800027E-3,-70.399999619E-3,,,,,-7.06800027E-3,-39.20000046E-3,
,,,-7.06400024E-3,-70.399999619E-3,,,,,-7.06400024E-3,-39.20000046E-3,
,,,-7.06000021E-3,-70.399999619E-3,,,,,-7.06000021E-3,-39.20000046E-3,
,,,-7.05600018E-3,-70.399999619E-3,,,,,-7.05600018E-3,-39.20000046E-3,
,,,-7.05200015E-3,-70.399999619E-3,,,,,-7.05200015E-3,-39.20000046E-3,
,,,-7.04800012E-3,-69.600000978E-3,,,,,-7.04800012E-3,-39.20000046E-3,
,,,-7.04400009E-3,-69.600000978E-3,,,,,-7.04400009E-3,-39.20000046E-3,
,,,-7.04000052E-3,-69.600000978E-3,,,,,-7.04000052E-3,-39.20000046E-3,
,,,-7.03600049E-3,-69.600000978E-3,,,,,-7.03600049E-3,-39.20000046E-3,
,,,-7.03200046E-3,-69.600000978E-3,,,,,-7.03200046E-3,-39.20000046E-3,
,,,-7.02800043E-3,-69.600000978E-3,,,,,-7.02800043E-3,-39.20000046E-3,
,,,-7.02400040E-3,-69.600000978E-3,,,,,-7.02400040E-3,-39.20000046E-3,
,,,-7.02000037E-3,-69.600000978E-3,,,,,-7.02000037E-3,-39.20000046E-3,
,,,-7.01600034E-3,-68.799994886E-3,,,,,-7.01600034E-3,-39.20000046E-3,
,,,-7.01200031E-3,-68.799994886E-3,,,,,-7.01200031E-3,-39.20000046E-3,
,,,-7.00800028E-3,-68.799994886E-3,,,,,-7.00800028E-3,-39.20000046E-3,
,,,-7.00400025E-3,-68.799994886E-3,,,,,-7.00400025E-3,-39.20000046E-3,
,,,-7.00000022E-3,-68.799994886E-3,,,,,-7.00000022E-3,-39.20000046E-3,
,,,-6.99600019E-3,-68.799994886E-3,,,,,-6.99600019E-3,-39.20000046E-3,
,,,-6.99200016E-3,-67.999996245E-3,,,,,-6.99200016E-3,-39.20000046E-3,
,,,-6.98800012E-3,-67.999996245E-3,,,,,-6.98800012E-3,-39.20000046E-3,
,,,-6.98400009E-3,-67.999996245E-3,,,,,-6.98400009E-3,-39.20000046E-3,
,,,-6.98000053E-3,-67.999996245E-3,,,,,-6.98000053E-3,-39.20000046E-3,
,,,-6.97600050E-3,-67.999996245E-3,,,,,-6.97600050E-3,-39.20000046E-3,
,,,-6.97200047E-3,-67.999996245E-3,,,,,-6.97200047E-3,-39.20000046E-3,
,,,-6.96800044E-3,-67.999996245E-3,,,,,-6.96800044E-3,-39.20000046E-3,
,,,-6.96400041E-3,-67.199997604E-3,,,,,-6.96400041E-3,-39.20000046E-3,
,,,-6.96000038E-3,-67.199997604E-3,,,,,-6.96000038E-3,-39.20000046E-3,
,,,-6.95600035E-3,-67.199997604E-3,,,,,-6.95600035E-3,-39.20000046E-3,
,,,-6.95200032E-3,-67.199997604E-3,,,,,-6.95200032E-3,-39.20000046E-3,
,,,-6.94800029E-3,-67.199997604E-3,,,,,-6.94800029E-3,-39.20000046E-3,
,,,-6.94400026E-3,-67.199997604E-3,,,,,-6.94400026E-3,-39.20000046E-3,
,,,-6.94000022E-3,-67.199997604E-3,,,,,-6.94000022E-3,-39.20000046E-3,
,,,-6.93600019E-3,-66.399998963E-3,,,,,-6.93600019E-3,-39.20000046E-3,
,,,-6.93200016E-3,-66.399998963E-3,,,,,-6.93200016E-3,-39.20000046E-3,
,,,-6.92800013E-3,-66.399998963E-3,,,,,-6.92800013E-3,-39.20000046E-3,
,,,-6.92400010E-3,-66.399998963E-3,,,,,-6.92400010E-3,-39.20000046E-3,
,,,-6.92000054E-3,-66.399998963E-3,,,,,-6.92000054E-3,-39.20000046E-3,
,,,-6.91600051E-3,-66.399998963E-3,,,,,-6.91600051E-3,-39.20000046E-3,
,,,-6.91200048E-3,-66.399998963E-3,,,,,-6.91200048E-3,-39.20000046E-3,
,,,-6.90800045E-3,-65.600000322E-3,,,,,-6.90800045E-3,-39.20000046E-3,
,,,-6.90400042E-3,-65.600000322E-3,,,,,-6.90400042E-3,-39.20000046E-3,
,,,-6.90000039E-3,-65.600000322E-3,,,,,-6.90000039E-3,-39.20000046E-3,
,,,-6.89600036E-3,-65.600000322E-3,,,,,-6.89600036E-3,-39.20000046E-3,
,,,-6.89200033E-3,-65.600000322E-3,,,,,-6.89200033E-3,-39.20000046E-3,
,,,-6.88800029E-3,-65.600000322E-3,,,,,-6.88800029E-3,-39.20000046E-3,
,,,-6.88400026E-3,-65.600000322E-3,,,,,-6.88400026E-3,-39.20000046E-3,
,,,-6.88000023E-3,-64.800001681E-3,,,,,-6.88000023E-3,-39.20000046E-3,
,,,-6.87600020E-3,-64.800001681E-3,,,,,-6.87600020E-3,-39.20000046E-3,
,,,-6.87200017E-3,-64.800001681E-3,,,,,-6.87200017E-3,-39.20000046E-3,
,,,-6.86800014E-3,-64.800001681E-3,,,,,-6.86800014E-3,-39.20000046E-3,
,,,-6.86400011E-3,-64.800001681E-3,,,,,-6.86400011E-3,-39.20000046E-3,
,,,-6.86000008E-3,-64.800001681E-3,,,,,-6.86000008E-3,-39.20000046E-3,
,,,-6.85600052E-3,-64.800001681E-3,,,,,-6.85600052E-3,-39.20000046E-3,
,,,-6.85200049E-3,-63.999995589E-3,,,,,-6.85200049E-3,-39.20000046E-3,
,,,-6.84800046E-3,-63.999995589E-3,,,,,-6.84800046E-3,-39.20000046E-3,
,,,-6.84400043E-3,-63.999995589E-3,,,,,-6.84400043E-3,-39.20000046E-3,
,,,-6.84000039E-3,-63.999995589E-3,,,,,-6.84000039E-3,-39.20000046E-3,
,,,-6.83600036E-3,-63.999995589E-3,,,,,-6.83600036E-3,-39.20000046E-3,
,,,-6.83200033E-3,-63.999995589E-3,,,,,-6.83200033E-3,-39.20000046E-3,
,,,-6.82800030E-3,-63.999995589E-3,,,,,-6.82800030E-3,-39.20000046E-3,
,,,-6.82400027E-3,-63.999995589E-3,,,,,-6.82400027E-3,-39.20000046E-3,
,,,-6.82000024E-3,-63.199996948E-3,,,,,-6.82000024E-3,-39.20000046E-3,
,,,-6.81600021E-3,-63.199996948E-3,,,,,-6.81600021E-3,-39.20000046E-3,
,,,-6.81200018E-3,-63.199996948E-3,,,,,-6.81200018E-3,-39.20000046E-3,
,,,-6.80800015E-3,-63.199996948E-3,,,,,-6.80800015E-3,-39.20000046E-3,
,,,-6.80400012E-3,-63.199996948E-3,,,,,-6.80400012E-3,-39.20000046E-3,
,,,-6.80000009E-3,-63.199996948E-3,,,,,-6.80000009E-3,-39.20000046E-3,
,,,-6.79600053E-3,-62.399998307E-3,,,,,-6.79600053E-3,-39.20000046E-3,
,,,-6.79200049E-3,-62.399998307E-3,,,,,-6.79200049E-3,-39.20000046E-3,
,,,-6.78800046E-3,-62.399998307E-3,,,,,-6.78800046E-3,-39.20000046E-3,
,,,-6.78400043E-3,-62.399998307E-3,,,,,-6.78400043E-3,-39.20000046E-3,
,,,-6.78000040E-3,-62.399998307E-3,,,,,-6.78000040E-3,-39.20000046E-3,
,,,-6.77600037E-3,-62.399998307E-3,,,,,-6.77600037E-3,-39.20000046E-3,
,,,-6.77200034E-3,-62.399998307E-3,,,,,-6.77200034E-3,-39.20000046E-3,
,,,-6.76800031E-3,-62.399998307E-3,,,,,-6.76800031E-3,-39.20000046E-3,
,,,-6.76400028E-3,-61.599999666E-3,,,,,-6.76400028E-3,-39.20000046E-3,
,,,-6.76000025E-3,-61.599999666E-3,,,,,-6.76000025E-3,-39.20000046E-3,
,,,-6.75600022E-3,-61.599999666E-3,,,,,-6.75600022E-3,-39.20000046E-3,
,,,-6.75200019E-3,-61.599999666E-3,,,,,-6.75200019E-3,-39.20000046E-3,
,,,-6.74800016E-3,-61.599999666E-3,,,,,-6.74800016E-3,-39.20000046E-3,
,,,-6.74400013E-3,-61.599999666E-3,,,,,-6.74400013E-3,-39.20000046E-3,
,,,-6.74000010E-3,-61.599999666E-3,,,,,-6.74000010E-3,-39.20000046E-3,
,,,-6.73600053E-3,-60.799997300E-3,,,,,-6.73600053E-3,-39.20000046E-3,
,,,-6.73200050E-3,-60.799997300E-3,,,,,-6.73200050E-3,-39.20000046E-3,
,,,-6.72800047E-3,-60.799997300E-3,,,,,-6.72800047E-3,-39.20000046E-3,
,,,-6.72400044E-3,-60.799997300E-3,,,,,-6.72400044E-3,-39.20000046E-3,
,,,-6.72000041E-3,-60.799997300E-3,,,,,-6.72000041E-3,-39.20000046E-3,
,,,-6.71600038E-3,-60.799997300E-3,,,,,-6.71600038E-3,-39.20000046E-3,
,,,-6.71200035E-3,-60.799997300E-3,,,,,-6.71200035E-3,-39.20000046E-3,
,,,-6.70800032E-3,-59.999998659E-3,,,,,-6.70800032E-3,-39.20000046E-3,
,,,-6.70400029E-3,-59.999998659E-3,,,,,-6.70400029E-3,-39.20000046E-3,
,,,-6.70000026E-3,-59.999998659E-3,,,,,-6.70000026E-3,-39.20000046E-3,
,,,-6.69600023E-3,-59.999998659E-3,,,,,-6.69600023E-3,-39.20000046E-3,
,,,-6.69200020E-3,-59.999998659E-3,,,,,-6.69200020E-3,-39.20000046E-3,
,,,-6.68800017E-3,-59.999998659E-3,,,,,-6.68800017E-3,-39.20000046E-3,
,,,-6.68400014E-3,-59.999998659E-3,,,,,-6.68400014E-3,-39.20000046E-3,
,,,-6.68000011E-3,-59.999998659E-3,,,,,-6.68000011E-3,-39.20000046E-3,
,,,-6.67600008E-3,-59.200000018E-3,,,,,-6.67600008E-3,-39.20000046E-3,
,,,-6.67200051E-3,-59.200000018E-3,,,,,-6.67200051E-3,-39.20000046E-3,
,,,-6.66800048E-3,-59.200000018E-3,,,,,-6.66800048E-3,-39.20000046E-3,
,,,-6.66400045E-3,-59.200000018E-3,,,,,-6.66400045E-3,-39.20000046E-3,
,,,-6.66000042E-3,-59.200000018E-3,,,,,-6.66000042E-3,-39.20000046E-3,
,,,-6.65600039E-3,-59.200000018E-3,,,,,-6.65600039E-3,-39.20000046E-3,
,,,-6.65200036E-3,-58.399997652E-3,,,,,-6.65200036E-3,-39.20000046E-3,
,,,-6.64800033E-3,-58.399997652E-3,,,,,-6.64800033E-3,-39.20000046E-3,
,,,-6.64400030E-3,-58.399997652E-3,,,,,-6.64400030E-3,-39.20000046E-3,
,,,-6.64000027E-3,-58.399997652E-3,,,,,-6.64000027E-3,-39.20000046E-3,
,,,-6.63600024E-3,-58.399997652E-3,,,,,-6.63600024E-3,-39.20000046E-3,
,,,-6.63200021E-3,-58.399997652E-3,,,,,-6.63200021E-3,-39.20000046E-3,
,,,-6.62800018E-3,-58.399997652E-3,,,,,-6.62800018E-3,-39.20000046E-3,
,,,-6.62400015E-3,-57.599999011E-3,,,,,-6.62400015E-3,-39.20000046E-3,
,,,-6.62000012E-3,-57.599999011E-3,,,,,-6.62000012E-3,-39.20000046E-3,
,,,-6.61600009E-3,-57.599999011E-3,,,,,-6.61600009E-3,-39.20000046E-3,
,,,-6.61200052E-3,-57.599999011E-3,,,,,-6.61200052E-3,-39.20000046E-3,
,,,-6.60800049E-3,-57.599999011E-3,,,,,-6.60800049E-3,-39.20000046E-3,
,,,-6.60400046E-3,-57.599999011E-3,,,,,-6.60400046E-3,-39.20000046E-3,
,,,-6.60000043E-3,-57.599999011E-3,,,,,-6.60000043E-3,-39.20000046E-3,
,,,-6.59600040E-3,-56.800000370E-3,,,,,-6.59600040E-3,-39.20000046E-3,
,,,-6.59200037E-3,-56.800000370E-3,,,,,-6.59200037E-3,-39.20000046E-3,
,,,-6.58800034E-3,-56.800000370E-3,,,,,-6.58800034E-3,-39.20000046E-3,
,,,-6.58400031E-3,-56.800000370E-3,,,,,-6.58400031E-3,-39.20000046E-3,
,,,-6.58000028E-3,-56.800000370E-3,,,,,-6.58000028E-3,-39.20000046E-3,
,,,-6.57600025E-3,-56.800000370E-3,,,,,-6.57600025E-3,-39.20000046E-3,
,,,-6.57200022E-3,-56.800000370E-3,,,,,-6.57200022E-3,-39.20000046E-3,
,,,-6.56800019E-3,-55.999998003E-3,,,,,-6.56800019E-3,-39.20000046E-3,
,,,-6.56400016E-3,-55.999998003E-3,,,,,-6.56400016E-3,-39.20000046E-3,
,,,-6.56000013E-3,-55.999998003E-3,,,,,-6.56000013E-3,-39.20000046E-3,
,,,-6.55600009E-3,-55.999998003E-3,,,,,-6.55600009E-3,-39.20000046E-3,
,,,-6.55200053E-3,-55.999998003E-3,,,,,-6.55200053E-3,-39.20000046E-3,
,,,-6.54800050E-3,-55.999998003E-3,,,,,-6.54800050E-3,-39.20000046E-3,
,,,-6.54400047E-3,-55.199999362E-3,,,,,-6.54400047E-3,-39.20000046E-3,
,,,-6.54000044E-3,-55.199999362E-3,,,,,-6.54000044E-3,-39.20000046E-3,
,,,-6.53600041E-3,-55.199999362E-3,,,,,-6.53600041E-3,-39.20000046E-3,
,,,-6.53200038E-3,-55.199999362E-3,,,,,-6.53200038E-3,-39.20000046E-3,
,,,-6.52800035E-3,-55.199999362E-3,,,,,-6.52800035E-3,-39.20000046E-3,
,,,-6.52400032E-3,-55.199999362E-3,,,,,-6.52400032E-3,-39.20000046E-3,
,,,-6.52000029E-3,-55.199999362E-3,,,,,-6.52000029E-3,-39.20000046E-3,
,,,-6.51600026E-3,-55.199999362E-3,,,,,-6.51600026E-3,-39.20000046E-3,
,,,-6.51200023E-3,-54.39999700E-3,,,,,-6.51200023E-3,-39.20000046E-3,
,,,-6.50800020E-3,-54.39999700E-3,,,,,-6.50800020E-3,-39.20000046E-3,
,,,-6.50400016E-3,-54.39999700E-3,,,,,-6.50400016E-3,-39.20000046E-3,
,,,-6.50000013E-3,-54.39999700E-3,,,,,-6.50000013E-3,-39.20000046E-3,
,,,-6.49600010E-3,-54.39999700E-3,,,,,-6.49600010E-3,-39.20000046E-3,
,,,-6.49200054E-3,-54.39999700E-3,,,,,-6.49200054E-3,-39.20000046E-3,
,,,-6.48800051E-3,-54.39999700E-3,,,,,-6.48800051E-3,-39.20000046E-3,
,,,-6.48400048E-3,-54.39999700E-3,,,,,-6.48400048E-3,-39.20000046E-3,
,,,-6.48000045E-3,-53.59999835E-3,,,,,-6.48000045E-3,-39.20000046E-3,
,,,-6.47600042E-3,-53.59999835E-3,,,,,-6.47600042E-3,-39.20000046E-3,
,,,-6.47200039E-3,-53.59999835E-3,,,,,-6.47200039E-3,-39.20000046E-3,
,,,-6.46800036E-3,-53.59999835E-3,,,,,-6.46800036E-3,-39.20000046E-3,
,,,-6.46400033E-3,-53.59999835E-3,,,,,-6.46400033E-3,-39.20000046E-3,
,,,-6.46000030E-3,-53.59999835E-3,,,,,-6.46000030E-3,-39.20000046E-3,
,,,-6.45600026E-3,-53.59999835E-3,,,,,-6.45600026E-3,-39.20000046E-3,
,,,-6.45200023E-3,-52.79999971E-3,,,,,-6.45200023E-3,-39.20000046E-3,
,,,-6.44800020E-3,-52.79999971E-3,,,,,-6.44800020E-3,-39.20000046E-3,
,,,-6.44400017E-3,-52.79999971E-3,,,,,-6.44400017E-3,-39.20000046E-3,
,,,-6.44000014E-3,-52.79999971E-3,,,,,-6.44000014E-3,-39.20000046E-3,
,,,-6.43600011E-3,-52.79999971E-3,,,,,-6.43600011E-3,-39.20000046E-3,
,,,-6.43200008E-3,-52.79999971E-3,,,,,-6.43200008E-3,-39.20000046E-3,
,,,-6.42800052E-3,-52.79999971E-3,,,,,-6.42800052E-3,-39.20000046E-3,
,,,-6.42400049E-3,-51.99999735E-3,,,,,-6.42400049E-3,-39.20000046E-3,
,,,-6.42000046E-3,-51.99999735E-3,,,,,-6.42000046E-3,-39.20000046E-3,
,,,-6.41600043E-3,-51.99999735E-3,,,,,-6.41600043E-3,-39.20000046E-3,
,,,-6.41200040E-3,-51.99999735E-3,,,,,-6.41200040E-3,-39.20000046E-3,
,,,-6.40800036E-3,-51.99999735E-3,,,,,-6.40800036E-3,-39.20000046E-3,
,,,-6.40400033E-3,-51.99999735E-3,,,,,-6.40400033E-3,-39.20000046E-3,
,,,-6.40000030E-3,-51.99999735E-3,,,,,-6.40000030E-3,-39.20000046E-3,
,,,-6.39600027E-3,-51.19999871E-3,,,,,-6.39600027E-3,-39.20000046E-3,
,,,-6.39200024E-3,-51.19999871E-3,,,,,-6.39200024E-3,-39.20000046E-3,
,,,-6.38800021E-3,-51.19999871E-3,,,,,-6.38800021E-3,-39.20000046E-3,
,,,-6.38400018E-3,-51.19999871E-3,,,,,-6.38400018E-3,-39.20000046E-3,
,,,-6.38000015E-3,-51.19999871E-3,,,,,-6.38000015E-3,-39.20000046E-3,
,,,-6.37600012E-3,-51.19999871E-3,,,,,-6.37600012E-3,-39.20000046E-3,
,,,-6.37200009E-3,-51.19999871E-3,,,,,-6.37200009E-3,-39.20000046E-3,
,,,-6.36800053E-3,-51.19999871E-3,,,,,-6.36800053E-3,-39.20000046E-3,
,,,-6.36400050E-3,-50.40000007E-3,,,,,-6.36400050E-3,-39.20000046E-3,
,,,-6.36000047E-3,-50.40000007E-3,,,,,-6.36000047E-3,-39.20000046E-3,
,,,-6.35600043E-3,-50.40000007E-3,,,,,-6.35600043E-3,-39.20000046E-3,
,,,-6.35200040E-3,-50.40000007E-3,,,,,-6.35200040E-3,-39.20000046E-3,
,,,-6.34800037E-3,-50.40000007E-3,,,,,-6.34800037E-3,-39.20000046E-3,
,,,-6.34400034E-3,-50.40000007E-3,,,,,-6.34400034E-3,-39.20000046E-3,
,,,-6.34000031E-3,-50.40000007E-3,,,,,-6.34000031E-3,-39.20000046E-3,
,,,-6.33600028E-3,-49.59999770E-3,,,,,-6.33600028E-3,-39.20000046E-3,
,,,-6.33200025E-3,-49.59999770E-3,,,,,-6.33200025E-3,-39.20000046E-3,
,,,-6.32800022E-3,-49.59999770E-3,,,,,-6.32800022E-3,-39.20000046E-3,
,,,-6.32400019E-3,-49.59999770E-3,,,,,-6.32400019E-3,-39.20000046E-3,
,,,-6.32000016E-3,-49.59999770E-3,,,,,-6.32000016E-3,-39.20000046E-3,
,,,-6.31600013E-3,-49.59999770E-3,,,,,-6.31600013E-3,-39.20000046E-3,
,,,-6.31200010E-3,-49.59999770E-3,,,,,-6.31200010E-3,-39.20000046E-3,
,,,-6.30800053E-3,-48.79999906E-3,,,,,-6.30800053E-3,-39.20000046E-3,
,,,-6.30400050E-3,-48.79999906E-3,,,,,-6.30400050E-3,-39.20000046E-3,
