,,,50.54999888E-3,1.6000000E-3,
,,,50.55199936E-3,1.6000000E-3,
,,,50.55399984E-3,1.6000000E-3,
,,,50.55600032E-3,1.6000000E-3,
,,,50.55800080E-3,1.6000000E-3,
,,,50.56000128E-3,1.6000000E-3,
,,,50.56200176E-3,1.6000000E-3,
,,,50.56400225E-3,1.6000000E-3,
,,,50.56599900E-3,2.3999999E-3,
,,,50.56799948E-3,1.6000000E-3,
,,,50.56999996E-3,2.3999999E-3,
,,,50.57200044E-3,1.6000000E-3,
,,,50.57400092E-3,2.3999999E-3,
,,,50.57600141E-3,2.3999999E-3,
,,,50.57800189E-3,1.6000000E-3,
,,,50.58000237E-3,1.6000000E-3,
,,,50.58199912E-3,1.6000000E-3,
,,,50.58399960E-3,1.6000000E-3,
,,,50.58600008E-3,1.6000000E-3,
,,,50.58800057E-3,1.6000000E-3,
,,,50.59000105E-3,1.6000000E-3,
,,,50.59200153E-3,1.6000000E-3,
,,,50.59400201E-3,1.6000000E-3,
,,,50.59599876E-3,1.6000000E-3,
,,,50.59799924E-3,1.6000000E-3,
,,,50.59999973E-3,2.3999999E-3,
,,,50.60200021E-3,1.6000000E-3,
,,,50.60400069E-3,2.3999999E-3,
,,,50.60600117E-3,1.6000000E-3,
,,,50.60800165E-3,1.6000000E-3,
,,,50.61000213E-3,2.3999999E-3,
,,,50.61199889E-3,1.6000000E-3,
,,,50.61399937E-3,1.6000000E-3,
,,,50.61599985E-3,1.6000000E-3,
,,,50.61800033E-3,1.6000000E-3,
,,,50.62000081E-3,1.6000000E-3,
,,,50.62200129E-3,1.6000000E-3,
,,,50.62400177E-3,1.6000000E-3,
,,,50.62600225E-3,1.6000000E-3,
,,,50.62799901E-3,1.6000000E-3,
,,,50.62999949E-3,1.6000000E-3,
,,,50.63199997E-3,1.6000000E-3,
,,,50.63400045E-3,2.3999999E-3,
,,,50.63600093E-3,1.6000000E-3,
,,,50.63800141E-3,2.3999999E-3,
,,,50.64000189E-3,1.6000000E-3,
,,,50.64200237E-3,1.6000000E-3,
,,,50.64399913E-3,1.6000000E-3,
,,,50.64599961E-3,1.6000000E-3,
,,,50.64800009E-3,1.6000000E-3,
,,,50.65000057E-3,1.6000000E-3,
,,,50.65200105E-3,1.6000000E-3,
,,,50.65400153E-3,1.6000000E-3,
,,,50.65600201E-3,1.6000000E-3,
,,,50.65799877E-3,1.6000000E-3,
,,,50.65999925E-3,1.6000000E-3,
,,,50.66199973E-3,1.6000000E-3,
,,,50.66400021E-3,2.3999999E-3,
,,,50.66600069E-3,2.3999999E-3,
,,,50.66800117E-3,2.3999999E-3,
,,,50.67000166E-3,1.6000000E-3,
,,,50.67200214E-3,1.6000000E-3,
,,,50.67399889E-3,1.6000000E-3,
,,,50.67599937E-3,1.6000000E-3,
,,,50.67799985E-3,1.6000000E-3,
,,,50.68000033E-3,1.6000000E-3,
,,,50.68200082E-3,1.6000000E-3,
,,,50.68400130E-3,1.6000000E-3,
,,,50.68600178E-3,1.6000000E-3,
,,,50.68800226E-3,1.6000000E-3,
,,,50.68999901E-3,1.6000000E-3,
,,,50.69199950E-3,1.6000000E-3,
,,,50.69399998E-3,1.6000000E-3,
,,,50.69600046E-3,1.6000000E-3,
,,,50.69800094E-3,2.3999999E-3,
,,,50.70000142E-3,1.6000000E-3,
,,,50.70200190E-3,1.6000000E-3,
,,,50.70400238E-3,1.6000000E-3,
,,,50.70599914E-3,1.6000000E-3,
,,,50.70799962E-3,1.6000000E-3,
,,,50.71000010E-3,1.6000000E-3,
,,,50.71200058E-3,1.6000000E-3,
,,,50.71400106E-3,1.6000000E-3,
,,,50.71600154E-3,1.6000000E-3,
,,,50.71800202E-3,1.6000000E-3,
,,,50.71999878E-3,1.6000000E-3,
,,,50.72199926E-3,1.6000000E-3,
,,,50.72399974E-3,1.6000000E-3,
,,,50.72600022E-3,1.6000000E-3,
,,,50.72800070E-3,1.6000000E-3,
,,,50.73000118E-3,1.6000000E-3,
,,,50.73200166E-3,1.6000000E-3,
,,,50.73400214E-3,1.6000000E-3,
,,,50.73599890E-3,1.6000000E-3,
,,,50.73799938E-3,1.6000000E-3,
,,,50.73999986E-3,1.6000000E-3,
,,,50.74200034E-3,1.6000000E-3,
,,,50.74400082E-3,1.6000000E-3,
,,,50.74600130E-3,1.6000000E-3,
,,,50.74800178E-3,1.6000000E-3,
,,,50.75000226E-3,1.6000000E-3,
,,,50.75199902E-3,1.6000000E-3,
,,,50.75399950E-3,1.6000000E-3,
,,,50.75599998E-3,1.6000000E-3,
,,,50.75800046E-3,799.999979790E-6,
,,,50.76000094E-3,799.999979790E-6,
,,,50.76200143E-3,1.6000000E-3,
,,,50.76400191E-3,1.6000000E-3,
,,,50.76600239E-3,1.6000000E-3,
,,,50.76799914E-3,1.6000000E-3,
,,,50.76999962E-3,1.6000000E-3,
,,,50.77200010E-3,1.6000000E-3,
,,,50.77400059E-3,1.6000000E-3,
,,,50.77600107E-3,1.6000000E-3,
,,,50.77800155E-3,1.6000000E-3,
,,,50.78000203E-3,1.6000000E-3,
,,,50.78199878E-3,1.6000000E-3,
,,,50.78399926E-3,1.6000000E-3,
,,,50.78599975E-3,1.6000000E-3,
,,,50.78800023E-3,1.6000000E-3,
,,,50.79000071E-3,1.6000000E-3,
,,,50.79200119E-3,799.999979790E-6,
,,,50.79400167E-3,1.6000000E-3,
,,,50.79600215E-3,1.6000000E-3,
,,,50.79799891E-3,1.6000000E-3,
,,,50.79999939E-3,1.6000000E-3,
,,,50.80199987E-3,1.6000000E-3,
,,,50.80400035E-3,1.6000000E-3,
,,,50.80600083E-3,1.6000000E-3,
,,,50.80800131E-3,1.6000000E-3,
,,,50.81000179E-3,1.6000000E-3,
,,,50.81200227E-3,1.6000000E-3,
,,,50.81399903E-3,1.6000000E-3,
,,,50.81599951E-3,1.6000000E-3,
,,,50.81799999E-3,1.6000000E-3,
,,,50.82000047E-3,1.6000000E-3,
,,,50.82200095E-3,799.999979790E-6,
,,,50.82400143E-3,799.999979790E-6,
,,,50.82600191E-3,1.6000000E-3,
,,,50.82800239E-3,1.6000000E-3,
,,,50.82999915E-3,1.6000000E-3,
,,,50.83199963E-3,1.6000000E-3,
,,,50.83400011E-3,1.6000000E-3,
,,,50.83600059E-3,1.6000000E-3,
,,,50.83800107E-3,1.6000000E-3,
,,,50.84000155E-3,1.6000000E-3,
,,,50.84200203E-3,1.6000000E-3,
,,,50.84399879E-3,1.6000000E-3,
,,,50.84599927E-3,1.6000000E-3,
,,,50.84799975E-3,1.6000000E-3,
,,,50.85000023E-3,1.6000000E-3,
,,,50.85200071E-3,1.6000000E-3,
,,,50.85400119E-3,799.999979790E-6,
,,,50.85600168E-3,799.999979790E-6,
,,,50.85800216E-3,1.6000000E-3,
,,,50.85999891E-3,1.6000000E-3,
,,,50.86199939E-3,1.6000000E-3,
,,,50.86399987E-3,1.6000000E-3,
,,,50.86600035E-3,1.6000000E-3,
,,,50.86800084E-3,1.6000000E-3,
,,,50.87000132E-3,1.6000000E-3,
,,,50.87200180E-3,1.6000000E-3,
,,,50.87400228E-3,1.6000000E-3,
,,,50.87599903E-3,1.6000000E-3,
,,,50.87799951E-3,1.6000000E-3,
,,,50.88000000E-3,1.6000000E-3,
,,,50.88200048E-3,1.6000000E-3,
,,,50.88400096E-3,1.6000000E-3,
,,,50.88600144E-3,1.6000000E-3,
,,,50.88800192E-3,799.999979790E-6,
,,,50.89000240E-3,799.999979790E-6,
,,,50.89199916E-3,1.6000000E-3,
,,,50.89399964E-3,1.6000000E-3,
,,,50.89600012E-3,1.6000000E-3,
,,,50.89800060E-3,1.6000000E-3,
,,,50.90000108E-3,1.6000000E-3,
,,,50.90200156E-3,1.6000000E-3,
,,,50.90400204E-3,1.6000000E-3,
,,,50.90599880E-3,1.6000000E-3,
,,,50.90799928E-3,1.6000000E-3,
,,,50.90999976E-3,1.6000000E-3,
,,,50.91200024E-3,1.6000000E-3,
,,,50.91400072E-3,1.6000000E-3,
,,,50.91600120E-3,1.6000000E-3,
,,,50.91800168E-3,1.6000000E-3,
,,,50.92000216E-3,1.6000000E-3,
,,,50.92199892E-3,1.6000000E-3,
,,,50.92399940E-3,1.6000000E-3,
,,,50.92599988E-3,1.6000000E-3,
,,,50.92800036E-3,1.6000000E-3,
,,,50.93000084E-3,1.6000000E-3,
,,,50.93200132E-3,1.6000000E-3,
,,,50.93400180E-3,1.6000000E-3,
,,,50.93600228E-3,1.6000000E-3,
,,,50.93799904E-3,1.6000000E-3,
,,,50.93999952E-3,1.6000000E-3,
,,,50.94200000E-3,1.6000000E-3,
,,,50.94400048E-3,1.6000000E-3,
,,,50.94600096E-3,1.6000000E-3,
,,,50.94800144E-3,1.6000000E-3,
,,,50.95000193E-3,1.6000000E-3,
,,,50.95199868E-3,1.6000000E-3,
,,,50.95399916E-3,1.6000000E-3,
,,,50.95599964E-3,799.999979790E-6,
,,,50.95800012E-3,2.3999999E-3,
,,,50.96000060E-3,1.6000000E-3,
,,,50.96200109E-3,1.6000000E-3,
,,,50.96400157E-3,1.6000000E-3,
,,,50.96600205E-3,1.6000000E-3,
,,,50.96799880E-3,1.6000000E-3,
,,,50.96999928E-3,1.6000000E-3,
,,,50.97199976E-3,1.6000000E-3,
,,,50.97400025E-3,1.6000000E-3,
,,,50.97600073E-3,1.6000000E-3,
,,,50.97800121E-3,799.999979790E-6,
,,,50.98000169E-3,1.6000000E-3,
,,,50.98200217E-3,1.6000000E-3,
,,,50.98399892E-3,1.6000000E-3,
,,,50.98599941E-3,1.6000000E-3,
,,,50.98799989E-3,1.6000000E-3,
,,,50.99000037E-3,1.6000000E-3,
,,,50.99200085E-3,1.6000000E-3,
,,,50.99400133E-3,1.6000000E-3,
,,,50.99600181E-3,799.999979790E-6,
,,,50.99800229E-3,1.6000000E-3,
,,,50.99999905E-3,1.6000000E-3,
,,,51.00199953E-3,1.6000000E-3,
,,,51.00400001E-3,1.6000000E-3,
,,,51.00600049E-3,1.6000000E-3,
,,,51.00800097E-3,799.999979790E-6,
,,,51.01000145E-3,1.6000000E-3,
,,,51.01200193E-3,1.6000000E-3,
,,,51.01399869E-3,1.6000000E-3,
,,,51.01599917E-3,1.6000000E-3,
,,,51.01799965E-3,1.6000000E-3,
,,,51.02000013E-3,1.6000000E-3,
,,,51.02200061E-3,799.999979790E-6,
,,,51.02400109E-3,1.6000000E-3,
,,,51.02600157E-3,1.6000000E-3,
,,,51.02800205E-3,799.999979790E-6,
,,,51.02999881E-3,799.999979790E-6,
,,,51.03199929E-3,799.999979790E-6,
,,,51.03399977E-3,799.999979790E-6,
,,,51.03600025E-3,1.6000000E-3,
,,,51.03800073E-3,1.6000000E-3,
,,,51.04000121E-3,1.6000000E-3,
,,,51.04200169E-3,1.6000000E-3,
,,,51.04400218E-3,1.6000000E-3,
,,,51.04599893E-3,1.6000000E-3,
,,,51.04799941E-3,1.6000000E-3,
,,,51.04999989E-3,1.6000000E-3,
,,,51.05200037E-3,1.6000000E-3,
,,,51.05400085E-3,1.6000000E-3,
,,,51.05600134E-3,1.6000000E-3,
,,,51.05800182E-3,1.6000000E-3,
,,,51.06000230E-3,1.6000000E-3,
,,,51.06199905E-3,1.6000000E-3,
,,,51.06399953E-3,799.999979790E-6,
,,,51.06600001E-3,799.999979790E-6,
,,,51.06800050E-3,799.999979790E-6,
,,,51.07000098E-3,799.999979790E-6,
,,,51.07200146E-3,799.999979790E-6,
,,,51.07400194E-3,799.999979790E-6,
,,,51.07599869E-3,799.999979790E-6,
,,,51.07799917E-3,1.6000000E-3,
,,,51.07999966E-3,799.999979790E-6,
,,,51.08200014E-3,799.999979790E-6,
,,,51.08400062E-3,1.6000000E-3,
,,,51.08600110E-3,1.6000000E-3,
,,,51.08800158E-3,1.6000000E-3,
,,,51.09000206E-3,1.6000000E-3,
,,,51.09199882E-3,799.999979790E-6,
,,,51.09399930E-3,799.999979790E-6,
,,,51.09599978E-3,1.6000000E-3,
,,,51.09800026E-3,1.6000000E-3,
,,,51.10000074E-3,1.6000000E-3,
,,,51.10200122E-3,1.6000000E-3,
,,,51.10400170E-3,1.6000000E-3,
,,,51.10600218E-3,799.999979790E-6,
,,,51.10799894E-3,799.999979790E-6,
,,,51.10999942E-3,799.999979790E-6,
,,,51.11199990E-3,799.999979790E-6,
,,,51.11400038E-3,799.999979790E-6,
,,,51.11600086E-3,799.999979790E-6,
,,,51.11800134E-3,799.999979790E-6,
,,,51.12000182E-3,1.6000000E-3,
,,,51.12200230E-3,799.999979790E-6,
,,,51.12399906E-3,799.999979790E-6,
,,,51.12599954E-3,799.999979790E-6,
,,,51.12800002E-3,799.999979790E-6,
,,,51.13000050E-3,799.999979790E-6,
,,,51.13200098E-3,799.999979790E-6,
,,,51.13400146E-3,799.999979790E-6,
,,,51.13600194E-3,799.999979790E-6,
,,,51.13799870E-3,799.999979790E-6,
,,,51.13999918E-3,799.999979790E-6,
,,,51.14199966E-3,799.999979790E-6,
,,,51.14400014E-3,799.999979790E-6,
,,,51.14600062E-3,799.999979790E-6,
,,,51.14800110E-3,799.999979790E-6,
,,,51.15000159E-3,799.999979790E-6,
,,,51.15200207E-3,799.999979790E-6,
,,,51.15399882E-3,799.999979790E-6,
,,,51.15599930E-3,799.999979790E-6,
,,,51.15799978E-3,799.999979790E-6,
,,,51.16000026E-3,799.999979790E-6,
,,,51.16200075E-3,799.999979790E-6,
,,,51.16400123E-3,799.999979790E-6,
,,,51.16600171E-3,0.0,
,,,51.16800219E-3,799.999979790E-6,
,,,51.16999894E-3,799.999979790E-6,
,,,51.17199942E-3,799.999979790E-6,
,,,51.17399991E-3,799.999979790E-6,
,,,51.17600039E-3,799.999979790E-6,
,,,51.17800087E-3,799.999979790E-6,
,,,51.18000135E-3,0.0,
,,,51.18200183E-3,799.999979790E-6,
,,,51.18400231E-3,799.999979790E-6,
,,,51.18599907E-3,799.999979790E-6,
,,,51.18799955E-3,799.999979790E-6,
,,,51.19000003E-3,799.999979790E-6,
,,,51.19200051E-3,0.0,
,,,51.19400099E-3,799.999979790E-6,
,,,51.19600147E-3,0.0,
,,,51.19800195E-3,799.999979790E-6,
,,,51.19999871E-3,799.999979790E-6,
,,,51.20199919E-3,0.0,
,,,51.20399967E-3,0.0,
,,,51.20600015E-3,0.0,
,,,51.20800063E-3,799.999979790E-6,
,,,51.21000111E-3,0.0,
,,,51.21200159E-3,0.0,
,,,51.21400207E-3,0.0,
,,,51.21599883E-3,0.0,
,,,51.21799931E-3,0.0,
,,,51.21999979E-3,0.0,
,,,51.22200027E-3,799.999979790E-6,
,,,51.22400075E-3,0.0,
,,,51.22600123E-3,0.0,
,,,51.22800171E-3,0.0,
,,,51.23000219E-3,0.0,
,,,51.23199895E-3,0.0,
,,,51.23399943E-3,0.0,
,,,51.23599991E-3,0.0,
,,,51.23800039E-3,-799.999979790E-6,
,,,51.24000087E-3,0.0,
,,,51.24200135E-3,0.0,
,,,51.24400184E-3,0.0,
,,,51.24600232E-3,0.0,
,,,51.24799907E-3,0.0,
,,,51.24999955E-3,0.0,
,,,51.25200003E-3,0.0,
,,,51.25400051E-3,0.0,
,,,51.25600100E-3,0.0,
,,,51.25800148E-3,0.0,
,,,51.26000196E-3,0.0,
,,,51.26199871E-3,0.0,
,,,51.26399919E-3,0.0,
,,,51.26599967E-3,0.0,
,,,51.26800016E-3,0.0,
,,,51.27000064E-3,0.0,
,,,51.27200112E-3,0.0,
,,,51.27400160E-3,0.0,
,,,51.27600208E-3,0.0,
,,,51.27799883E-3,0.0,
,,,51.27999932E-3,799.999979790E-6,
,,,51.28199980E-3,0.0,
,,,51.28400028E-3,0.0,
,,,51.28600076E-3,0.0,
,,,51.28800124E-3,0.0,
,,,51.29000172E-3,0.0,
,,,51.29200220E-3,799.999979790E-6,
,,,51.29399896E-3,799.999979790E-6,
,,,51.29599944E-3,799.999979790E-6,
,,,51.29799992E-3,0.0,
,,,51.30000040E-3,0.0,
,,,51.30200088E-3,0.0,
,,,51.30400136E-3,0.0,
,,,51.30600184E-3,799.999979790E-6,
,,,51.30800232E-3,799.999979790E-6,
,,,51.30999908E-3,799.999979790E-6,
,,,51.31199956E-3,799.999979790E-6,
,,,51.31400004E-3,799.999979790E-6,
,,,51.31600052E-3,799.999979790E-6,
,,,51.31800100E-3,799.999979790E-6,
,,,51.32000148E-3,1.6000000E-3,
,,,51.32200196E-3,1.6000000E-3,
,,,51.32399872E-3,799.999979790E-6,
,,,51.32599920E-3,799.999979790E-6,
,,,51.32799968E-3,799.999979790E-6,
,,,51.33000016E-3,1.6000000E-3,
,,,51.33200064E-3,799.999979790E-6,
,,,51.33400112E-3,1.6000000E-3,
,,,51.33600160E-3,799.999979790E-6,
,,,51.33800209E-3,799.999979790E-6,
,,,51.33999884E-3,1.6000000E-3,
,,,51.34199932E-3,1.6000000E-3,
,,,51.34399980E-3,1.6000000E-3,
,,,51.34600028E-3,1.6000000E-3,
,,,51.34800076E-3,1.6000000E-3,
,,,51.35000125E-3,1.6000000E-3,
,,,51.35200173E-3,1.6000000E-3,
,,,51.35400221E-3,1.6000000E-3,
,,,51.35599896E-3,2.3999999E-3,
,,,51.35799944E-3,2.3999999E-3,
,,,51.35999992E-3,2.3999999E-3,
,,,51.36200041E-3,2.3999999E-3,
,,,51.36400089E-3,1.6000000E-3,
,,,51.36600137E-3,2.3999999E-3,
,,,51.36800185E-3,2.3999999E-3,
,,,51.37000233E-3,2.3999999E-3,
,,,51.37199908E-3,1.6000000E-3,
,,,51.37399957E-3,1.6000000E-3,
,,,51.37600005E-3,2.3999999E-3,
,,,51.37800053E-3,2.3999999E-3,
,,,51.38000101E-3,2.3999999E-3,
,,,51.38200149E-3,3.19999992E-3,
,,,51.38400197E-3,2.3999999E-3,
,,,51.38599873E-3,2.3999999E-3,
,,,51.38799921E-3,2.3999999E-3,
,,,51.38999969E-3,2.3999999E-3,
,,,51.39200017E-3,3.19999992E-3,
,,,51.39400065E-3,2.3999999E-3,
,,,51.39600113E-3,2.3999999E-3,
,,,51.39800161E-3,3.19999992E-3,
,,,51.40000209E-3,3.19999992E-3,
,,,51.40199885E-3,3.19999992E-3,
,,,51.40399933E-3,3.19999992E-3,
,,,51.40599981E-3,2.3999999E-3,
,,,51.40800029E-3,2.3999999E-3,
,,,51.41000077E-3,2.3999999E-3,
,,,51.41200125E-3,3.19999992E-3,
,,,51.41400173E-3,3.19999992E-3,
,,,51.41600221E-3,3.19999992E-3,
,,,51.41799897E-3,3.19999992E-3,
,,,51.41999945E-3,3.19999992E-3,
,,,51.42199993E-3,2.3999999E-3,
,,,51.42400041E-3,3.19999992E-3,
,,,51.42600089E-3,3.19999992E-3,
,,,51.42800137E-3,3.19999992E-3,
,,,51.43000185E-3,3.19999992E-3,
,,,51.43200234E-3,3.19999992E-3,
,,,51.43399909E-3,3.19999992E-3,
,,,51.43599957E-3,3.19999992E-3,
,,,51.43800005E-3,3.19999992E-3,
,,,51.44000053E-3,3.19999992E-3,
,,,51.44200101E-3,3.99999972E-3,
,,,51.44400150E-3,3.19999992E-3,
,,,51.44600198E-3,3.19999992E-3,
,,,51.44799873E-3,3.19999992E-3,
,,,51.44999921E-3,2.3999999E-3,
,,,51.45199969E-3,3.19999992E-3,
,,,51.45400017E-3,3.19999992E-3,
,,,51.45600066E-3,3.99999972E-3,
,,,51.45800114E-3,3.99999972E-3,
,,,51.46000162E-3,3.19999992E-3,
,,,51.46200210E-3,3.19999992E-3,
,,,51.46399885E-3,2.3999999E-3,
,,,51.46599934E-3,3.19999992E-3,
,,,51.46799982E-3,3.19999992E-3,
,,,51.47000030E-3,3.19999992E-3,
,,,51.47200078E-3,3.99999972E-3,
,,,51.47400126E-3,3.99999972E-3,
,,,51.47600174E-3,3.99999972E-3,
,,,51.47800222E-3,2.3999999E-3,
,,,51.47999898E-3,3.19999992E-3,
,,,51.48199946E-3,3.19999992E-3,
,,,51.48399994E-3,3.19999992E-3,
,,,51.48600042E-3,3.19999992E-3,
,,,51.48800090E-3,3.19999992E-3,
,,,51.49000138E-3,3.19999992E-3,
,,,51.49200186E-3,3.19999992E-3,
,,,51.49400234E-3,3.19999992E-3,
,,,51.49599910E-3,3.19999992E-3,
,,,51.49799958E-3,3.19999992E-3,
,,,51.50000006E-3,3.19999992E-3,
,,,51.50200054E-3,3.19999992E-3,
,,,51.50400102E-3,3.19999992E-3,
,,,51.50600150E-3,3.19999992E-3,
,,,51.50800198E-3,3.19999992E-3,
,,,51.50999874E-3,3.19999992E-3,
,,,51.51199922E-3,3.19999992E-3,
,,,51.51399970E-3,3.19999992E-3,
,,,51.51600018E-3,3.19999992E-3,
,,,51.51800066E-3,3.19999992E-3,
,,,51.52000114E-3,3.19999992E-3,
,,,51.52200162E-3,2.3999999E-3,
,,,51.52400210E-3,3.19999992E-3,
,,,51.52599886E-3,2.3999999E-3,
,,,51.52799934E-3,2.3999999E-3,
,,,51.52999982E-3,2.3999999E-3,
,,,51.53200030E-3,3.19999992E-3,
,,,51.53400078E-3,3.19999992E-3,
,,,51.53600127E-3,3.19999992E-3,
,,,51.53800175E-3,3.19999992E-3,
,,,51.54000223E-3,3.19999992E-3,
,,,51.54199898E-3,2.3999999E-3,
,,,51.54399946E-3,2.3999999E-3,
,,,51.54599994E-3,2.3999999E-3,
,,,51.54800043E-3,2.3999999E-3,
,,,51.55000091E-3,2.3999999E-3,
,,,51.55200139E-3,2.3999999E-3,
,,,51.55400187E-3,2.3999999E-3,
,,,51.55600235E-3,2.3999999E-3,
,,,51.55799910E-3,2.3999999E-3,
,,,51.55999959E-3,2.3999999E-3,
,,,51.56200007E-3,2.3999999E-3,
,,,51.56400055E-3,2.3999999E-3,
,,,51.56600103E-3,2.3999999E-3,
,,,51.56800151E-3,2.3999999E-3,
,,,51.57000199E-3,2.3999999E-3,
,,,51.57199875E-3,2.3999999E-3,
,,,51.57399923E-3,2.3999999E-3,
,,,51.57599971E-3,1.6000000E-3,
,,,51.57800019E-3,2.3999999E-3,
,,,51.58000067E-3,2.3999999E-3,
,,,51.58200115E-3,2.3999999E-3,
,,,51.58400163E-3,2.3999999E-3,
,,,51.58600211E-3,2.3999999E-3,
,,,51.58799887E-3,2.3999999E-3,
,,,51.58999935E-3,2.3999999E-3,
,,,51.59199983E-3,2.3999999E-3,
,,,51.59400031E-3,2.3999999E-3,
,,,51.59600079E-3,1.6000000E-3,
,,,51.59800127E-3,1.6000000E-3,
,,,51.60000175E-3,1.6000000E-3,
,,,51.60200223E-3,1.6000000E-3,
,,,51.60399899E-3,2.3999999E-3,
,,,51.60599947E-3,2.3999999E-3,
,,,51.60799995E-3,2.3999999E-3,
,,,51.61000043E-3,2.3999999E-3,
,,,51.61200091E-3,1.6000000E-3,
,,,51.61400139E-3,1.6000000E-3,
,,,51.61600187E-3,1.6000000E-3,
,,,51.61800236E-3,1.6000000E-3,
