#Thorlabs FTS,
[SpectrumHeader],
#Date,20190507
#Time,13185370
#GMTTime,16185370
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.200000
#TriggerMode,0
#InterferometerSerial,M00311012
#Source,
#AirMeasureOpt,0
#WnrMin,9801.723633
#WnrMax,50997.769531
#Length,3648
#Resolution,0.0000000000e+000
#ADC,0
#Instrument,0
#InstrModel,CCS200
#Type,emission
2.045866699e+002,4.685426131e-003
2.047942047e+002,-1.586488215e-004
2.050017548e+002,6.736510433e-003
2.052093048e+002,1.199458842e-003
2.054168701e+002,3.620335367e-003
2.056244507e+002,1.346264035e-004
2.058320313e+002,4.765553866e-003
2.060396423e+002,2.876071259e-003
2.062472534e+002,2.343995497e-003
2.064548645e+002,2.823143499e-003
2.066624908e+002,2.770363353e-003
2.068701324e+002,1.519879792e-003
2.070777893e+002,1.171723823e-003
2.072854462e+002,2.131456509e-003
2.074931335e+002,5.643537268e-003
2.077008057e+002,-3.442266025e-004
2.079085083e+002,2.209723927e-003
2.081162109e+002,3.434536513e-003
2.083239288e+002,2.528818324e-003
2.085316467e+002,2.023243345e-003
2.087393951e+002,2.316260710e-003
2.089471436e+002,3.329142230e-003
2.091548920e+002,2.715464681e-003
2.093626709e+002,2.716090996e-003
2.095704498e+002,4.231894389e-003
2.097782440e+002,1.119091175e-003
2.099860382e+002,3.061888274e-003
2.101938629e+002,1.864903141e-003
2.104016724e+002,3.940479830e-003
2.106095123e+002,2.690622117e-003
2.108173523e+002,2.290994627e-003
2.110252075e+002,3.223176580e-003
2.112330780e+002,4.979898687e-003
2.114409637e+002,2.264623065e-003
2.116488495e+002,1.891293214e-003
2.118567505e+002,1.625697827e-003
2.120646515e+002,4.393274430e-003
2.122725677e+002,3.328073770e-003
2.124804993e+002,4.898757208e-003
2.126884460e+002,1.889395411e-003
2.128963928e+002,5.270410329e-003
2.131043549e+002,1.916301320e-003
2.133123322e+002,1.889819163e-003
2.135203094e+002,4.472849891e-003
2.137283173e+002,1.809875248e-003
2.139363098e+002,1.358499285e-003
2.141443329e+002,4.924815614e-003
2.143523560e+002,-2.386296401e-004
2.145603943e+002,1.731073484e-003
2.147684479e+002,3.888271051e-003
2.149765015e+002,4.792920779e-003
2.151845703e+002,1.614768989e-004
2.153926544e+002,2.503865398e-003
2.156007538e+002,2.823659685e-003
2.158088531e+002,2.077884274e-003
2.160169678e+002,1.839084318e-003
2.162250824e+002,1.917720074e-003
2.164332123e+002,2.689793240e-003
2.166413574e+002,2.422152553e-003
2.168495178e+002,2.902755979e-003
2.170576782e+002,3.567555221e-003
2.172658691e+002,1.330911648e-003
2.174740448e+002,3.806226421e-003
2.176822510e+002,2.875149716e-003
2.178904572e+002,2.794763539e-003
2.180986786e+002,2.343940549e-003
2.183069000e+002,3.594958689e-003
2.185151520e+002,1.571848872e-003
2.187234039e+002,2.635133686e-003
2.189316559e+002,2.423313446e-003
2.191399384e+002,6.576935761e-003
2.193482208e+002,3.009568900e-003
2.195565186e+002,3.568439744e-003
2.197648163e+002,2.211308572e-003
2.199731293e+002,4.340070765e-003
2.201814575e+002,1.466325717e-003
2.203898010e+002,1.890777261e-003
2.205981445e+002,2.876771148e-003
2.208065033e+002,1.144062378e-003
2.210148773e+002,2.396333497e-003
2.212232513e+002,3.274353687e-003
2.214316406e+002,5.618160591e-003
2.216400452e+002,3.221279010e-003
2.218484650e+002,1.039073453e-003
2.220568848e+002,2.235137392e-003
2.222653198e+002,5.600913428e-004
2.224737549e+002,2.396517899e-003
2.226822205e+002,4.340457264e-003
2.228906860e+002,4.605002701e-003
2.230991516e+002,2.105306135e-003
2.233076477e+002,2.609001705e-003
2.235161438e+002,4.261195660e-003
2.237246552e+002,3.621459240e-003
2.239331665e+002,1.120583620e-003
2.241416931e+002,5.085293204e-003
2.243502350e+002,-5.033407360e-004
2.245587921e+002,4.046905786e-003
2.247673492e+002,1.306161284e-003
2.249759216e+002,2.184328623e-003
2.251845093e+002,4.073701333e-003
2.253930969e+002,9.315786883e-004
2.256017151e+002,3.088554833e-003
2.258103180e+002,8.522980497e-004
2.260189514e+002,2.902111039e-003
2.262275848e+002,3.301351797e-003
2.264362335e+002,1.385644777e-003
2.266448975e+002,2.448818879e-003
2.268535614e+002,3.355845343e-003
2.270622406e+002,2.289575990e-003
2.272709351e+002,2.743678633e-003
2.274796295e+002,3.009218955e-003
2.276883392e+002,1.119625405e-003
2.278970642e+002,3.861530917e-003
2.281058044e+002,2.503846772e-003
2.283145447e+002,3.594921902e-003
2.285233002e+002,7.743991446e-004
2.287320557e+002,4.899622872e-003
2.289408417e+002,3.542418126e-003
2.291496277e+002,5.831363145e-003
2.293584137e+002,1.066679601e-003
2.295672302e+002,5.936499219e-003
2.297760468e+002,1.678385772e-003
2.299848785e+002,9.589083493e-004
2.301937103e+002,4.286664072e-003
2.304025726e+002,2.076207660e-003
2.306114197e+002,3.201304935e-004
2.308202972e+002,4.019502550e-003
2.310291748e+002,4.659367725e-003
2.312380676e+002,1.224651234e-003
2.314469757e+002,4.846106283e-003
2.316558990e+002,3.994438797e-003
2.318648224e+002,8.534956723e-004
2.320737610e+002,3.355053253e-003
2.322826996e+002,2.850417979e-003
2.324916534e+002,6.389367394e-003
2.327006226e+002,3.196860431e-003
2.329096069e+002,1.252736314e-003
2.331185913e+002,3.037193557e-003
2.333275909e+002,5.697919987e-003
2.335366058e+002,-1.326826168e-004
2.337456207e+002,1.143767615e-003
2.339546661e+002,3.088904778e-003
2.341636963e+002,3.566578729e-003
2.343727570e+002,4.924631212e-003
2.345818176e+002,4.392555915e-003
2.347908936e+002,1.873327419e-004
2.349999847e+002,-6.117014564e-004
2.352090759e+002,1.571959583e-003
2.354181824e+002,3.114355262e-003
2.356273041e+002,3.728272626e-003
2.358364258e+002,2.136859694e-004
2.360455627e+002,3.382401308e-003
2.362547150e+002,3.407796379e-003
2.364638824e+002,4.208820872e-003
2.366730499e+002,5.990624428e-003
2.368822327e+002,2.692113630e-004
2.370914154e+002,3.488348331e-003
2.373006287e+002,5.378752481e-003
2.375098419e+002,2.529978985e-003
2.377190552e+002,3.409141675e-003
2.379282990e+002,5.403613672e-003
2.381375427e+002,1.784240594e-003
2.383468018e+002,7.719855639e-004
2.385560608e+002,3.753704485e-003
2.387653503e+002,1.570964465e-003
2.389746246e+002,5.867393920e-004
2.391839294e+002,1.144596841e-003
2.393932343e+002,3.035774920e-003
2.396025543e+002,3.088462632e-003
2.398118896e+002,2.743623452e-003
2.400212402e+002,3.354574088e-003
2.402305908e+002,3.516083583e-003
2.404399414e+002,5.112383515e-003
2.406493225e+002,3.196399659e-003
2.408587036e+002,3.594866488e-003
2.410681000e+002,-4.984624684e-005
2.412775116e+002,4.419977777e-003
2.414869232e+002,5.352030974e-003
2.416963501e+002,2.104514046e-003
2.419057922e+002,3.914956003e-003
2.421152344e+002,3.221573774e-003
2.423246918e+002,2.582998481e-003
2.425341644e+002,1.384447096e-003
2.427436371e+002,3.035885282e-003
2.429531403e+002,3.007855499e-003
2.431626434e+002,1.413250808e-003
2.433721466e+002,4.579220898e-003
2.435816650e+002,4.871611483e-003
2.437911987e+002,2.901963657e-003
2.440007477e+002,2.023906680e-003
2.442103119e+002,3.062515054e-003
2.444198761e+002,3.142974805e-003
2.446294403e+002,2.609683201e-003
2.448390350e+002,4.048729781e-003
2.450486298e+002,5.485233851e-003
2.452582397e+002,8.542696014e-004
2.454678650e+002,4.207714926e-003
2.456774902e+002,3.782452550e-003
2.458871307e+002,-9.311825270e-004
2.460967865e+002,5.192787852e-003
2.463064423e+002,3.833463881e-003
2.465161133e+002,3.008353058e-003
2.467257996e+002,2.635797020e-003
2.469354858e+002,4.393164068e-003
2.471451874e+002,3.566394560e-003
2.473549042e+002,6.673096213e-004
2.475646362e+002,3.754165024e-003
2.477743683e+002,2.556018764e-003
2.479841156e+002,3.487279639e-003
2.481938782e+002,1.093087834e-003
2.484036407e+002,6.044196896e-003
2.486134186e+002,3.914845176e-003
2.488232117e+002,4.181141034e-003
2.490330048e+002,3.277154639e-003
2.492428284e+002,7.774712984e-003
2.494526367e+002,1.306824852e-003
2.496624756e+002,2.982349833e-003
2.498723145e+002,5.245401990e-003
2.500821686e+002,2.982810372e-003
2.502920380e+002,4.341378808e-003
2.505019073e+002,6.762310863e-003
2.507117920e+002,3.247374203e-003
2.509216919e+002,2.688447945e-003
2.511315918e+002,3.222034313e-003
2.513415222e+002,7.108034566e-003
2.515514374e+002,2.663532272e-003
2.517613831e+002,3.354463493e-003
2.519713287e+002,4.047274124e-003
2.521812897e+002,3.965469543e-003
2.523912659e+002,4.605886992e-003
2.526012421e+002,3.008666215e-003
2.528112335e+002,2.211382147e-003
2.530212402e+002,2.583514433e-003
2.532312469e+002,3.542989027e-003
2.534412689e+002,6.389957387e-003
2.536513062e+002,1.146365656e-003
2.538613586e+002,4.154566675e-003
2.540714111e+002,5.031997338e-003
2.542814789e+002,3.593889996e-003
2.544915466e+002,2.024238231e-003
2.547016449e+002,7.991309976e-004
2.549117432e+002,1.411131932e-003
2.551218567e+002,3.035148140e-003
2.553319702e+002,5.537535064e-003
2.555420990e+002,4.177732393e-003
2.557522430e+002,2.211455721e-003
2.559623871e+002,1.277836738e-003
2.561725464e+002,2.610162366e-003
2.563827209e+002,1.891366905e-003
2.565928955e+002,3.116584849e-003
2.568031006e+002,5.192179698e-003
2.570133057e+002,3.569416236e-003
2.572235107e+002,4.260126501e-003
2.574337463e+002,2.052581403e-003
2.576439819e+002,4.792496562e-003
2.578542480e+002,-5.033591297e-004
2.580644836e+002,6.229682826e-003
2.582747498e+002,2.930214629e-003
2.584850464e+002,5.751124583e-003
2.586953430e+002,3.488108981e-003
2.589056396e+002,9.584293002e-004
2.591159363e+002,3.195054829e-003
2.593262634e+002,4.790972453e-004
2.595365906e+002,4.127955530e-003
2.597469482e+002,3.993960097e-003
2.599573059e+002,2.211400773e-003
2.601676636e+002,5.377555266e-003
2.603780212e+002,4.553806968e-003
2.605884094e+002,2.609646413e-003
2.607988281e+002,1.838844735e-003
2.610092163e+002,4.686310422e-003
2.612196350e+002,8.801987860e-004
2.614300842e+002,3.381074639e-003
2.616405029e+002,5.326009355e-003
2.618509521e+002,6.815072149e-003
2.620614319e+002,-3.696032800e-004
2.622718811e+002,1.997000771e-003
2.624823608e+002,2.530365717e-003
2.626928711e+002,1.811422990e-003
2.629033508e+002,2.156980569e-003
2.631138916e+002,1.064671203e-003
2.633244019e+002,2.343940549e-003
2.635349426e+002,-1.437586499e-003
2.637454834e+002,3.701532260e-003
2.639560242e+002,3.221113002e-003
2.641665955e+002,1.384999836e-003
2.643771973e+002,3.381461604e-003
2.645877686e+002,2.716846298e-003
2.647983704e+002,3.732975456e-004
2.650089722e+002,1.998124644e-003
2.652196045e+002,2.716348972e-003
2.654302368e+002,3.648309968e-003
2.656408691e+002,4.048048519e-003
2.658515320e+002,1.199440449e-003
2.660621948e+002,5.325512029e-003
2.662728577e+002,4.015115555e-004
2.664835510e+002,2.715704031e-003
2.666942444e+002,3.675344633e-003
2.669049377e+002,2.902534790e-003
2.671156616e+002,2.024127869e-003
2.673263855e+002,3.354942659e-003
2.675371094e+002,2.929016948e-003
2.677478638e+002,4.951555748e-003
2.679586182e+002,-5.581844016e-004
2.681694031e+002,2.502262127e-003
2.683801575e+002,2.210571431e-003
2.685909729e+002,5.777624436e-003
2.688017578e+002,2.131493762e-003
2.690125732e+002,4.394988064e-003
2.692233887e+002,2.131511923e-003
2.694342346e+002,4.046979826e-003
2.696450806e+002,1.519068959e-003
2.698559265e+002,1.758753438e-003
2.700667725e+002,1.972066006e-003
2.702776489e+002,7.294625044e-003
2.704885559e+002,2.345082583e-003
2.706994324e+002,6.390270777e-003
2.709103394e+002,2.342871856e-003
2.711212769e+002,2.343461616e-003
2.713321838e+002,2.674057614e-004
2.715431213e+002,3.380779875e-003
2.717540894e+002,3.088978585e-003
2.719650269e+002,1.996300649e-003
2.721760254e+002,3.621440846e-003
2.723869934e+002,5.191332195e-003
2.725979919e+002,1.119901892e-003
2.728089905e+002,3.328534076e-003
2.730199890e+002,3.302033525e-003
2.732310181e+002,2.690235386e-003
2.734420471e+002,4.847708624e-003
2.736531067e+002,3.382180119e-003
2.738641663e+002,4.074383061e-003
2.740752258e+002,2.983271144e-003
2.742862854e+002,3.036124865e-003
2.744973755e+002,5.245420616e-003
2.747084961e+002,2.823604271e-003
2.749195862e+002,3.222200321e-003
2.751307068e+002,3.061354160e-003
2.753418274e+002,1.437632483e-003
2.755529785e+002,2.263443545e-003
2.757641296e+002,4.019686952e-003
2.759752808e+002,3.248940222e-003
2.761864624e+002,2.929182723e-003
2.763976440e+002,2.663476858e-003
2.766088562e+002,7.641178556e-003
2.768200378e+002,8.006051648e-004
2.770312500e+002,2.823272720e-003
2.772424927e+002,2.956531011e-003
2.774537354e+002,4.500069190e-003
2.776649780e+002,3.995397128e-003
2.778762207e+002,3.381277435e-003
2.780874939e+002,1.572954468e-003
2.782987671e+002,5.991932936e-003
2.785100708e+002,1.280508004e-003
2.787213745e+002,4.579976201e-003
2.789326782e+002,1.651995583e-003
2.791439819e+002,3.514977871e-003
2.793553162e+002,4.125873558e-003
2.795666504e+002,2.901152940e-003
2.797780151e+002,2.875905251e-003
2.799893799e+002,1.091263955e-003
2.802007446e+002,1.917517511e-003
2.804121399e+002,3.860867582e-003
2.806235352e+002,-2.111892682e-004
2.808349304e+002,6.841333583e-003
2.810463562e+002,3.941032570e-003
2.812577820e+002,2.610457130e-003
2.814692078e+002,4.154658876e-003
2.816806641e+002,4.419904202e-003
2.818921204e+002,2.663863823e-003
2.821036072e+002,4.260274116e-003
2.823150635e+002,3.729027696e-003
2.825265808e+002,1.865198021e-003
2.827380676e+002,2.237551147e-003
2.829495850e+002,3.939392511e-003
2.831611023e+002,1.599399606e-003
2.833726501e+002,4.392906092e-003
2.835841675e+002,3.435420804e-003
2.837957458e+002,2.769552870e-003
2.840072937e+002,6.415683776e-003
2.842188721e+002,3.674442181e-003
2.844304504e+002,4.659256898e-003
2.846420593e+002,1.890150830e-003
2.848536682e+002,3.328589257e-003
2.850652771e+002,1.650576945e-003
2.852769165e+002,2.810801379e-005
2.854885559e+002,4.340900108e-003
2.857001953e+002,4.820581991e-003
2.859118652e+002,2.398415934e-003
2.861235352e+002,4.021142144e-003
2.863352051e+002,3.621109296e-003
2.865469055e+002,1.785604050e-003
2.867586060e+002,2.582611516e-003
2.869703064e+002,2.796790563e-003
2.871820374e+002,5.271755159e-003
2.873937683e+002,1.252810122e-003
2.876055298e+002,3.807037137e-003
2.878172913e+002,4.020184278e-003
2.880290527e+002,1.837389194e-003
2.882408142e+002,2.183665754e-003
2.884526062e+002,4.793086555e-003
2.886643982e+002,-2.627490903e-005
2.888762207e+002,3.594387788e-003
2.890880432e+002,2.131659305e-003
2.892998657e+002,4.339075647e-003
2.895116882e+002,-8.238905575e-004
2.897235413e+002,4.605739843e-003
2.899354248e+002,2.824212192e-003
2.901472778e+002,1.411242527e-003
2.903591614e+002,3.063491080e-003
2.905710754e+002,6.943079643e-004
2.907829590e+002,2.902921755e-003
2.909948730e+002,2.662942279e-003
2.912068176e+002,2.423866186e-003
2.914187317e+002,5.909648724e-003
2.916306763e+002,1.172718708e-003
2.918426514e+002,4.765517078e-003
2.920546265e+002,3.355237423e-003
2.922666016e+002,3.727074713e-003
2.924785767e+002,3.275735537e-003
2.926905823e+002,4.392426927e-003
2.929025879e+002,4.765867256e-003
2.931146240e+002,2.822240815e-003
2.933266296e+002,2.317826729e-003
2.935386963e+002,5.110688042e-003
2.937507324e+002,2.264088485e-003
2.939627991e+002,5.138552282e-003
2.941748657e+002,6.204692647e-003
2.943869629e+002,3.834919771e-003
2.945990601e+002,4.537205677e-004
2.948111572e+002,4.845977295e-003
2.950232849e+002,2.956291428e-003
2.952354126e+002,3.328755265e-003
2.954475403e+002,3.114815801e-003
2.956596680e+002,5.777016748e-003
2.958718262e+002,2.679952886e-004
2.960840149e+002,1.597004477e-003
2.962962036e+002,3.913444933e-003
2.965083923e+002,4.020368680e-003
2.967205811e+002,3.169254167e-003
2.969328003e+002,4.313164391e-003
2.971450195e+002,3.302033525e-003
2.973572388e+002,3.514388576e-003
2.975694885e+002,3.754146397e-003
2.977817383e+002,4.819347523e-003
2.979940186e+002,2.371398965e-003
2.982062683e+002,4.394343123e-003
2.984185791e+002,3.036272246e-003
2.986308594e+002,9.593504947e-004
2.988431702e+002,1.333454158e-003
2.990554810e+002,2.663753228e-003
2.992678223e+002,4.793602042e-003
2.994801636e+002,1.891882741e-003
2.996925049e+002,1.012572786e-003
2.999048462e+002,4.126389045e-003
3.001172180e+002,2.184107667e-003
3.003296204e+002,2.317016013e-003
3.005419922e+002,3.993812483e-003
3.007543945e+002,3.700647969e-003
3.009668274e+002,3.035995876e-003
3.011792297e+002,2.236390486e-003
3.013916626e+002,2.396315336e-003
3.016041260e+002,3.248332301e-003
3.018165588e+002,2.636054996e-003
3.020290222e+002,5.432140548e-003
3.022415161e+002,2.424713457e-003
3.024539795e+002,2.290128497e-003
3.026665039e+002,3.995010164e-003
3.028789978e+002,2.450458705e-003
3.030915222e+002,4.074788652e-003
3.033040466e+002,2.290386474e-003
3.035165710e+002,2.477972535e-003
3.037291260e+002,3.700942732e-003
3.039416809e+002,2.742554760e-003
3.041542664e+002,4.711484071e-003
3.043668518e+002,3.808621783e-003
3.045794373e+002,2.901926870e-003
3.047920532e+002,3.088444471e-003
3.050046387e+002,2.608854324e-003
3.052172852e+002,2.769276500e-003
3.054299011e+002,4.100257065e-003
3.056425476e+002,4.073572345e-003
3.058552246e+002,4.234823864e-003
3.060678711e+002,3.675307846e-003
3.062805481e+002,4.499497823e-003
3.064932556e+002,1.120472793e-003
3.067059326e+002,2.610033378e-003
3.069186401e+002,3.356066532e-003
3.071313782e+002,1.652566716e-003
3.073440857e+002,3.248737426e-003
3.075568237e+002,2.583403839e-003
3.077695923e+002,1.971255522e-003
3.079823608e+002,4.340181127e-003
3.081951294e+002,2.450348111e-003
3.084078979e+002,5.936609581e-003
3.086206970e+002,-4.512792220e-004
3.088334961e+002,4.526090808e-003
3.090463257e+002,3.967183176e-003
3.092591248e+002,3.567389445e-003
3.094719849e+002,2.157183597e-003
3.096848145e+002,7.241421379e-003
3.098976746e+002,5.337196635e-004
3.101105347e+002,4.233460408e-003
3.103234253e+002,3.568384564e-003
3.105363159e+002,3.568200162e-003
3.107492065e+002,1.386492513e-003
3.109621277e+002,4.819715861e-003
3.111750183e+002,4.341029096e-003
3.113879700e+002,4.979438148e-003
3.116008911e+002,1.678348635e-003
3.118138428e+002,6.398326950e-004
3.120268250e+002,3.169456962e-003
3.122397766e+002,2.263369970e-003
3.124527588e+002,3.220781451e-003
3.126657715e+002,7.107094862e-003
3.128787842e+002,6.394089432e-004
3.130917969e+002,3.353947774e-003
3.133048096e+002,2.609591233e-003
3.135178528e+002,5.377555266e-003
3.137308960e+002,1.704996801e-003
3.139439392e+002,4.419498611e-003
3.141570129e+002,4.686696921e-003
3.143700867e+002,3.914807923e-003
3.145831909e+002,2.770676743e-003
3.147962952e+002,3.914034460e-003
3.150093994e+002,2.663827036e-003
3.152225037e+002,1.811588649e-003
3.154356384e+002,2.051531337e-003
3.156487732e+002,1.918309601e-003
3.158619385e+002,2.077313140e-003
3.160751038e+002,4.925183952e-003
3.162882690e+002,1.145002083e-003
3.165014648e+002,1.704351860e-003
3.167146606e+002,4.552793689e-003
3.169278564e+002,3.647333477e-003
3.171410828e+002,3.435144434e-003
3.173543091e+002,3.246803069e-003
3.175675354e+002,3.940977156e-003
3.177807922e+002,3.993278369e-003
3.179940491e+002,1.358609763e-003
3.182073059e+002,5.511403084e-003
3.184205933e+002,3.356029745e-003
3.186338806e+002,5.085606594e-003
3.188471680e+002,3.994844388e-003
3.190604858e+002,6.895071827e-003
3.192738037e+002,3.488052171e-004
3.194871521e+002,2.983510494e-003
3.197004700e+002,4.447325598e-003
3.199138184e+002,6.397957914e-004
3.201271973e+002,3.701532260e-003
3.203405762e+002,2.795427106e-003
3.205539551e+002,3.221518360e-003
3.207673340e+002,2.688908949e-003
3.209807434e+002,-6.642604712e-004
3.211941833e+002,4.684928339e-003
3.214075928e+002,1.385036623e-003
3.216210327e+002,4.365595058e-003
3.218344727e+002,4.446699284e-003
3.220479431e+002,3.434241749e-003
3.222614136e+002,2.929422306e-003
3.224748840e+002,4.500861280e-003
3.226883850e+002,2.237716923e-003
3.229018860e+002,4.286737647e-003
3.231153870e+002,3.276767442e-003
3.233289185e+002,5.858563352e-003
3.235424500e+002,4.741356708e-003
3.237559814e+002,9.332738118e-004
3.239695435e+002,2.264549490e-003
3.241831055e+002,2.955388743e-003
3.243966675e+002,1.651553321e-003
3.246102600e+002,6.522257812e-003
3.248238525e+002,1.758974511e-003
3.250374451e+002,4.073129967e-003
3.252510681e+002,3.807147732e-003
3.254646912e+002,4.845590331e-003
3.256783447e+002,3.861696692e-003
3.258919983e+002,6.017493084e-003
3.261056519e+002,2.689277288e-003
3.263193054e+002,1.385091920e-003
3.265329895e+002,2.371362178e-003
3.267466736e+002,3.408441087e-003
3.269603882e+002,2.450937871e-003
3.271741028e+002,4.181233235e-003
3.273878174e+002,3.969062120e-003
3.276015625e+002,5.563648418e-003
3.278152771e+002,6.160219200e-004
3.280290527e+002,3.781457897e-003
3.282427979e+002,1.599841751e-003
3.284565735e+002,3.141850932e-003
3.286703796e+002,4.047771916e-003
3.288841553e+002,3.725748044e-003
3.290979614e+002,3.700869158e-003
3.293117981e+002,2.529813210e-003
3.295256042e+002,3.009495325e-003
3.297394409e+002,2.448321553e-003
3.299533081e+002,1.625200268e-003
3.301671448e+002,4.180219490e-003
3.303810425e+002,4.952182062e-003
3.305949097e+002,5.885064136e-003
3.308088074e+002,4.314491525e-003
3.310227051e+002,4.312667064e-003
3.312366028e+002,4.952274263e-003
3.314505310e+002,4.075064790e-003
3.316644592e+002,1.625181874e-003
3.318784180e+002,2.742665354e-003
3.320923767e+002,3.490448929e-003
3.323063354e+002,2.503699623e-003
3.325202942e+002,4.076041281e-003
3.327342834e+002,3.380853683e-003
3.329482727e+002,4.633032717e-003
3.331622925e+002,4.552885890e-003
3.333763123e+002,4.073111806e-003
3.335903320e+002,6.469385698e-003
3.338043823e+002,6.256016903e-003
3.340184326e+002,5.510371178e-003
3.342324829e+002,3.701808630e-003
3.344465332e+002,2.582685323e-003
3.346606140e+002,2.290994627e-003
3.348747253e+002,3.195607569e-003
3.350888062e+002,4.500861280e-003
3.353029175e+002,7.668766193e-003
3.355170593e+002,1.358499285e-003
3.357311707e+002,3.462455701e-003
3.359453125e+002,4.793915432e-003
3.361594849e+002,5.697551649e-003
3.363736572e+002,4.075046163e-003
3.365878296e+002,1.971310936e-003
3.368020020e+002,4.313717596e-003
3.370162048e+002,2.448689891e-003
3.372304077e+002,2.716146177e-003
3.374446106e+002,2.556018764e-003
3.376588440e+002,3.195294179e-003
3.378730774e+002,1.145517919e-003
3.380873413e+002,4.687397275e-003
3.383016052e+002,4.631245509e-003
3.385158691e+002,1.252607559e-003
3.387301331e+002,1.358149108e-003
3.389444275e+002,2.157791518e-003
3.391587524e+002,1.038723392e-003
3.393730469e+002,2.477954375e-003
3.395873718e+002,3.115258180e-003
3.398016968e+002,6.672544405e-004
3.400160522e+002,3.115700325e-003
3.402304077e+002,5.113027990e-003
3.404447632e+002,5.938139278e-003
3.406591492e+002,1.679601613e-003
3.408735352e+002,2.477217233e-003
3.410879211e+002,2.850215416e-003
3.413023376e+002,2.103721490e-003
3.415167542e+002,3.222752828e-003
3.417311707e+002,4.685186315e-003
3.419456177e+002,3.647554666e-003
3.421600647e+002,3.435107647e-003
3.423745117e+002,3.621035721e-003
3.425889893e+002,4.845258314e-003
3.428034668e+002,3.222292289e-003
3.430179443e+002,5.337750772e-004
3.432324524e+002,1.065592514e-003
3.434469604e+002,3.940774594e-003
3.436614990e+002,2.504454460e-003
3.438760376e+002,5.591973197e-003
3.440905762e+002,3.090176266e-003
3.443051147e+002,1.572549110e-003
3.445196838e+002,4.181380384e-003
3.447342529e+002,3.195423167e-003
3.449488525e+002,2.399244579e-003
3.451634521e+002,3.834974719e-003
3.453780518e+002,4.314343445e-003
3.455926514e+002,2.396609867e-003
3.458072815e+002,5.430924706e-003
3.460219116e+002,3.114576451e-003
3.462365723e+002,5.670627579e-003
3.464512329e+002,3.753962228e-003
3.466658936e+002,3.036088077e-003
3.468805847e+002,4.605721217e-003
3.470952759e+002,4.527620040e-003
3.473099670e+002,5.005754530e-003
3.475246887e+002,4.313644022e-003
3.477394104e+002,5.005477928e-003
3.479541321e+002,4.074622877e-003
3.481688843e+002,3.701808630e-003
3.483836365e+002,5.353762768e-003
3.485983887e+002,2.982920967e-003
3.488131714e+002,3.729064483e-003
3.490279541e+002,3.595419461e-003
3.492427673e+002,4.004982766e-004
3.494575500e+002,-1.050764695e-004
3.496723633e+002,2.849183511e-003
3.498872070e+002,1.358462381e-003
3.501020508e+002,5.617994815e-003
3.503168945e+002,1.225922490e-003
3.505317383e+002,8.253920823e-004
3.507466125e+002,4.472978879e-003
3.509614868e+002,4.686420783e-003
3.511763916e+002,5.669485312e-003
3.513912964e+002,-7.707419572e-004
3.516062012e+002,4.047734663e-003
3.518211060e+002,5.565233063e-003
